id,release_date,movie,production_budget,domestic_gross,worldwide_gross,worldwide_roi,roi_category,movie_year,tconst,primary_title,original_title,start_year,runtime_minutes,genres
70,"Dec 22, 2010",Little Fockers,100000000,148438600,310650574,310.650574,somewhat high,Little Fockers (2010),tt0970866,Little Fockers,Little Fockers,2010.0,98.0,"Comedy,Romance"
16,"May 27, 2010",Sex and the City 2,95000000,95347692,294680778,310.19029263157887,somewhat high,Sex and the City 2 (2010),tt1261945,Sex and the City 2,Sex and the City 2,2010.0,146.0,"Comedy,Drama,Romance"
62,"Dec 23, 2016",Why Him?,38000000,60323786,117425156,309.01356842105264,somewhat high,Why Him? (2016),tt4501244,Why Him?,Why Him?,2016.0,111.0,Comedy
48,"Jul 12, 2013",Grown Ups 2,80000000,133668525,247023808,308.77976,somewhat high,Grown Ups 2 (2013),tt2191701,Grown Ups 2,Grown Ups 2,2013.0,101.0,Comedy
85,"Sep 9, 2016",When the Bough Breaks,10000000,29747603,30768449,307.6844900000001,somewhat high,When the Bough Breaks (2016),tt1389139,When the Bough Breaks,When the Bough Breaks,2016.0,107.0,"Crime,Drama,Horror"
68,"Aug 17, 2012",Compliance,270000,319285,830700,307.6666666666667,somewhat high,Compliance (2012),tt1971352,Compliance,Compliance,2012.0,90.0,"Biography,Crime,Drama"
63,"Apr 22, 2011",Water for Elephants,38000000,58709717,116809717,307.3939921052632,somewhat high,Water for Elephants (2011),tt1067583,Water for Elephants,Water for Elephants,2011.0,120.0,"Drama,Romance"
93,"May 27, 2016",X-Men: Apocalypse,178000000,155442489,542537546,304.7963741573034,somewhat high,X-Men: Apocalypse (2016),tt3385516,X-Men: Apocalypse,X-Men: Apocalypse,2016.0,144.0,"Action,Adventure,Sci-Fi"
35,"May 25, 2012",Men in Black 3,215000000,179020854,654213485,304.2853418604651,somewhat high,Men in Black 3 (2012),tt1409024,Men in Black 3,Men in Black 3,2012.0,106.0,"Action,Adventure,Comedy"
16,"Apr 2, 2010",Why Did I Get Married Too?,20000000,60095852,60831067,304.15533500000004,somewhat high,Why Did I Get Married Too? (2010),tt1391137,Why Did I Get Married Too?,Why Did I Get Married Too?,2010.0,121.0,"Comedy,Drama,Romance"
70,"Mar 16, 2018",Tomb Raider,90000000,58250803,273477501,303.86388999999997,somewhat high,Tomb Raider (2018),tt1365519,Tomb Raider,Tomb Raider,2018.0,119.0,"Action,Adventure,Fantasy"
95,"Dec 31, 2015",Sardaar Ji,2700000,0,8200000,303.7037037037037,somewhat high,Sardaar Ji (2015),tt4080386,Sardaar Ji,Sardaar Ji,2015.0,141.0,"Comedy,Fantasy,Horror"
78,"Mar 10, 2017",Kong: Skull Island,185000000,168052812,561072059,303.28219405405406,somewhat high,Kong: Skull Island (2017),tt3731562,Kong: Skull Island,Kong: Skull Island,2017.0,118.0,"Action,Adventure,Fantasy"
9,"Oct 10, 2014",Meet the Mormons,2000000,6047363,6049171,302.45855,somewhat high,Meet the Mormons (2014),tt4003774,Meet the Mormons,Meet the Mormons,2014.0,78.0,Documentary
73,"Mar 19, 2010",The Bounty Hunter,45000000,67061228,135808837,301.79741555555563,somewhat high,The Bounty Hunter (2010),tt1038919,The Bounty Hunter,The Bounty Hunter,2010.0,110.0,"Action,Comedy,Romance"
33,"Mar 29, 2019",Unplanned,6000000,18107621,18107621,301.7936833333333,somewhat high,Unplanned (2019),tt9024106,Unplanned,Unplanned,2019.0,106.0,"Biography,Drama"
31,"Nov 2, 2012",Wreck-It Ralph,165000000,189412677,496511521,300.9160733333333,somewhat high,Wreck-It Ralph (2012),tt1772341,Wreck-It Ralph,Wreck-It Ralph,2012.0,101.0,"Adventure,Animation,Comedy"
40,"Aug 8, 2014",Into the Storm,50000000,47602194,150429371,300.858742,somewhat high,Into the Storm (2014),tt2106361,Into the Storm,Into the Storm,2014.0,89.0,"Action,Adventure,Drama"
26,"Mar 7, 2014",300: Rise of an Empire,110000000,106580051,330780051,300.70913727272733,somewhat high,300: Rise of an Empire (2014),tt1253863,300: Rise of an Empire,300: Rise of an Empire,2014.0,102.0,"Action,Fantasy,War"
30,"Mar 26, 2010",How to Train Your Dragon,165000000,217581232,494870992,299.9218133333333,somewhat high,How to Train Your Dragon (2010),tt0892769,How to Train Your Dragon,How to Train Your Dragon,2010.0,98.0,"Action,Adventure,Animation"
77,"Jun 22, 2012",Brave,185000000,237282182,554606532,299.7873145945946,somewhat high,Brave (2012),tt1217209,Brave,Brave,2012.0,93.0,"Adventure,Animation,Comedy"
70,"May 6, 2011",Thor,150000000,181030624,449326618,299.5510786666667,somewhat high,Thor (2011),tt0800369,Thor,Thor,2011.0,115.0,"Action,Adventure,Fantasy"
94,"Dec 6, 2013",Inside Llewyn Davis,11000000,13248209,32943247,299.48406363636366,somewhat high,Inside Llewyn Davis (2013),tt2042568,Inside Llewyn Davis,Inside Llewyn Davis,2013.0,104.0,"Drama,Music"
27,"Apr 1, 2011",Hop,63000000,108085305,188657593,299.4564968253968,somewhat high,Hop (2011),tt1411704,Hop,Hop,2011.0,95.0,"Adventure,Animation,Comedy"
9,"Sep 14, 2012",Arbitrage,12000000,7919574,35830713,298.589275,somewhat high,Arbitrage (2012),tt1764183,Arbitrage,Arbitrage,2012.0,107.0,"Drama,Thriller"
94,"Aug 10, 2018",The Meg,178000000,145443742,529530715,297.48916573033716,somewhat high,The Meg (2018),tt4779682,The Meg,The Meg,2018.0,113.0,"Action,Horror,Sci-Fi"
12,"Aug 25, 2017",All Saints,2000000,5802208,5941994,297.0997,somewhat high,All Saints (2017),tt4663548,All Saints,All Saints,2017.0,108.0,Drama
36,"Feb 26, 2010",The Crazies,19000000,39123589,56445534,297.0817578947368,somewhat high,The Crazies (2010),tt0455407,The Crazies,The Crazies,2010.0,101.0,"Horror,Thriller"
44,"Mar 27, 2015",Home,130000000,177397510,385997896,296.9214584615385,somewhat high,Home (2015),tt2224026,Home,Home,2015.0,94.0,"Adventure,Animation,Comedy"
44,"Mar 27, 2015",Home,130000000,177397510,385997896,296.9214584615385,somewhat high,Home (2015),tt5121236,Home,Home,2015.0,15.0,Documentary
44,"Mar 27, 2015",Home,130000000,177397510,385997896,296.9214584615385,somewhat high,Home (2015),tt5775862,Home,Innocent,2015.0,4.0,Drama
44,"Mar 27, 2015",Home,130000000,177397510,385997896,296.9214584615385,somewhat high,Home (2015),tt5884960,Home,Home,2015.0,58.0,Documentary
29,"Jun 14, 2013",Man of Steel,225000000,291045518,667999518,296.88867466666665,somewhat high,Man of Steel (2013),tt0770828,Man of Steel,Man of Steel,2013.0,143.0,"Action,Adventure,Sci-Fi"
70,"Mar 14, 2014",Need for Speed,66000000,43568507,194169619,294.19639242424245,somewhat high,Need for Speed (2014),tt2369135,Need for Speed,Need for Speed,2014.0,132.0,"Action,Crime,Thriller"
10,"Nov 6, 2015",Spectre,300000000,200074175,879620923,293.20697433333333,somewhat high,Spectre (2015),tt2379713,Spectre,Spectre,2015.0,148.0,"Action,Adventure,Thriller"
34,"Jul 2, 2014",Deliver Us from Evil,30000000,30577122,87956618,293.18872666666664,somewhat high,Deliver Us from Evil (2014),tt2377322,Deliver Us from Evil,Deliver Us from Evil,2014.0,118.0,"Horror,Mystery,Thriller"
86,"May 25, 2017",Baywatch,60000000,58060186,175863783,293.10630499999996,somewhat high,Baywatch (2017),tt1469304,Baywatch,Baywatch,2017.0,116.0,"Action,Comedy,Crime"
69,"Jan 22, 2016",The 5th Wave,38000000,34912982,111336398,292.99052105263155,somewhat high,The 5th Wave (2016),tt2304933,The 5th Wave,The 5th Wave,2016.0,112.0,"Action,Adventure,Drama"
64,"Oct 28, 2016",Inferno,75000000,34343574,219519367,292.6924893333333,somewhat high,Inferno (2016),tt3062096,Inferno,Inferno,2016.0,121.0,"Action,Adventure,Crime"
36,"Jun 20, 2014",Think Like a Man Too,24000000,65028687,70027933,291.78305416666666,somewhat high,Think Like a Man Too (2014),tt2239832,Think Like a Man Too,Think Like a Man Too,2014.0,106.0,"Comedy,Romance"
22,"Feb 5, 2016","Hail, Caesar!",22000000,30080225,64160680,291.63945454545456,somewhat high,"Hail, Caesar! (2016)",tt0475290,"Hail, Caesar!","Hail, Caesar!",2016.0,106.0,"Comedy,Drama,Music"
52,"Dec 21, 2011",The Adventures of Tintin,130000000,77591831,373993951,287.68765461538464,somewhat high,The Adventures of Tintin (2011),tt0983193,The Adventures of Tintin,The Adventures of Tintin,2011.0,107.0,"Action,Adventure,Animation"
100,"Dec 1, 2017",The Disaster Artist,10000000,21120616,28717667,287.17667,somewhat high,The Disaster Artist (2017),tt3521126,The Disaster Artist,The Disaster Artist,2017.0,104.0,"Biography,Comedy,Drama"
99,"Apr 20, 2018",I Feel Pretty,32000000,48795601,91553797,286.105615625,somewhat high,I Feel Pretty (2018),tt6791096,I Feel Pretty,I Feel Pretty,2018.0,110.0,"Comedy,Romance"
90,"May 23, 2014",Blended,45000000,46290741,127990741,284.4238688888889,somewhat high,Blended (2014),tt1086772,Blended,Blended,2014.0,117.0,"Comedy,Romance"
58,"Oct 25, 2013",The Counselor,25000000,16973715,71009334,284.037336,somewhat high,The Counselor (2013),tt2193215,The Counselor,The Counselor,2013.0,117.0,"Crime,Drama,Thriller"
60,"Apr 17, 2015",Paul Blart: Mall Cop 2,38000000,71091594,107650646,283.2911736842105,somewhat high,Paul Blart: Mall Cop 2 (2015),tt3450650,Paul Blart: Mall Cop 2,Paul Blart: Mall Cop 2,2015.0,94.0,"Action,Comedy,Crime"
45,"Nov 11, 2011",Immortals,75000000,83504017,211562435,282.0832466666667,somewhat high,Immortals (2011),tt1253864,Immortals,Immortals,2011.0,110.0,"Action,Drama,Fantasy"
100,"Sep 18, 2015",Sicario,30000000,46889293,84393749,281.3124966666666,somewhat high,Sicario (2015),tt3397884,Sicario,Sicario,2015.0,121.0,"Action,Crime,Drama"
57,"Jun 24, 2011",Cars 2,200000000,191450875,560155383,280.0776915,somewhat high,Cars 2 (2011),tt1216475,Cars 2,Cars 2,2011.0,106.0,"Adventure,Animation,Comedy"
69,"Jun 21, 2013",World War Z,190000000,202359711,531514650,279.7445526315789,somewhat high,World War Z (2013),tt0816711,World War Z,World War Z,2013.0,116.0,"Action,Adventure,Horror"
80,"Oct 16, 2015",Room,13000000,14677674,36262783,278.9444846153846,somewhat high,Room (2015),tt3170832,Room,Room,2015.0,118.0,"Drama,Thriller"
85,"Dec 10, 2010",The Tourist,100000000,67631157,278731369,278.731369,somewhat high,The Tourist (2010),tt1243957,The Tourist,The Tourist,2010.0,103.0,"Action,Adventure,Thriller"
64,"Oct 8, 2010",Life as We Know It,38000000,53374681,105887837,278.6522026315789,somewhat high,Life as We Know It (2010),tt1055292,Life as We Know It,Life as We Know It,2010.0,114.0,"Comedy,Drama,Romance"
60,"Dec 19, 2014",Night at the Museum: Secret of the Tomb,127000000,113746621,353756621,278.5485204724409,somewhat high,Night at the Museum: Secret of the Tomb (2014),tt2692250,Night at the Museum: Secret of the Tomb,Night at the Museum: Secret of the Tomb,2014.0,98.0,"Adventure,Comedy,Family"
37,"Nov 26, 2014",Penguins of Madagascar,132000000,83350911,366942531,277.98676590909093,somewhat high,Penguins of Madagascar (2014),tt1911658,Penguins of Madagascar,Penguins of Madagascar,2014.0,92.0,"Adventure,Animation,Comedy"
33,"Jun 21, 2017",Transformers: The Last Knight,217000000,130168683,602893340,277.8310322580645,somewhat high,Transformers: The Last Knight (2017),tt3371366,Transformers: The Last Knight,Transformers: The Last Knight,2017.0,154.0,"Action,Adventure,Sci-Fi"
56,"Dec 18, 2015",Alvin and the Chipmunks: The Road Chip,90000000,85886987,249517956,277.2421733333333,somewhat high,Alvin and the Chipmunks: The Road Chip (2015),tt2974918,Alvin and the Chipmunks: The Road Chip,Alvin and the Chipmunks: The Road Chip,2015.0,92.0,"Adventure,Animation,Comedy"
96,"May 16, 2012",The Dictator,65000000,59650222,180148897,277.15214923076917,somewhat high,The Dictator (2012),tt1645170,The Dictator,The Dictator,2012.0,83.0,Comedy
99,"Apr 9, 2010",Date Night,55000000,98711404,152269033,276.8527872727273,somewhat high,Date Night (2010),tt1279935,Date Night,Date Night,2010.0,88.0,"Comedy,Crime,Romance"
22,"Aug 2, 2013",The Spectacular Now,2500000,6852971,6916951,276.67804,somewhat high,The Spectacular Now (2013),tt1714206,The Spectacular Now,The Spectacular Now,2013.0,95.0,"Comedy,Drama,Romance"
73,"Nov 4, 2016",Trolls,125000000,153707064,344150134,275.3201072,somewhat high,Trolls (2016),tt1679335,Trolls,Trolls,2016.0,92.0,"Adventure,Animation,Comedy"
77,"Jul 26, 2013",The To Do List,1500000,3491669,4128828,275.2552,somewhat high,The To Do List (2013),tt1758795,The To Do List,The To Do List,2013.0,104.0,"Comedy,Romance"
50,"Jun 15, 2018",Tag,28000000,54730625,77026186,275.0935214285714,somewhat high,Tag (2018),tt2854926,Tag,Tag,2018.0,100.0,Comedy
28,"Dec 21, 2016",Passengers,110000000,100014699,302239672,274.7633381818182,somewhat high,Passengers (2016),tt1355644,Passengers,Passengers,2016.0,116.0,"Drama,Romance,Sci-Fi"
26,"Oct 18, 2013",Carrie,30000000,35266619,82409520,274.6984,somewhat high,Carrie (2013),tt1939659,Carrie,Carrie,2013.0,100.0,"Drama,Horror"
94,"Aug 26, 2016",Mechanic: Resurrection,40000000,21218403,109738840,274.3471,somewhat high,Mechanic: Resurrection (2016),tt3522806,Mechanic: Resurrection,Mechanic: Resurrection,2016.0,98.0,"Action,Adventure,Thriller"
39,"Oct 7, 2016",Middle School: The Worst Years of My Life,8500000,20007149,23311293,274.25050588235297,somewhat high,Middle School: The Worst Years of My Life (2016),tt4981636,Middle School: The Worst Years of My Life,Middle School: The Worst Years of My Life,2016.0,92.0,"Comedy,Family"
84,"Jan 30, 2015",Project Almanac,12000000,22348241,32909437,274.24530833333336,somewhat high,Project Almanac (2015),tt2436386,Project Almanac,Project Almanac,2015.0,106.0,"Drama,Mystery,Sci-Fi"
58,"Oct 16, 2015",Goosebumps,58000000,80069458,158905324,273.97469655172415,somewhat high,Goosebumps (2015),tt1051904,Goosebumps,Goosebumps,2015.0,103.0,"Adventure,Comedy,Family"
89,"May 14, 2010",Letters to Juliet,30000000,53032453,82148538,273.82846,somewhat high,Letters to Juliet (2010),tt0892318,Letters to Juliet,Letters to Juliet,2010.0,105.0,"Adventure,Comedy,Drama"
62,"May 22, 2015",Poltergeist,35000000,47425125,95713069,273.4659114285714,somewhat high,Poltergeist (2015),tt1029360,Poltergeist,Poltergeist,2015.0,93.0,"Horror,Thriller"
23,"Dec 25, 2014",Big Eyes,10000000,14482031,27317872,273.17872,somewhat high,Big Eyes (2014),tt1126590,Big Eyes,Big Eyes,2014.0,106.0,"Biography,Crime,Drama"
46,"Sep 7, 2012",The Words,6000000,11494838,16369708,272.82846666666666,somewhat high,The Words (2012),tt1840417,The Words,The Words,2012.0,102.0,"Drama,Mystery,Romance"
79,"Jul 5, 2012",Katy Perry: Part of Me,12000000,25326071,32700439,272.50365833333336,somewhat high,Katy Perry: Part of Me (2012),tt2215719,Katy Perry: Part of Me,Katy Perry: Part of Me,2012.0,93.0,"Documentary,Music"
98,"May 13, 2016",The Darkness,4000000,10753574,10898293,272.457325,somewhat high,The Darkness (2016),tt1878841,The Darkness,The Darkness,2016.0,92.0,"Horror,Thriller"
98,"May 13, 2016",The Darkness,4000000,10753574,10898293,272.457325,somewhat high,The Darkness (2016),tt4935746,The Darkness,Las tinieblas,2016.0,92.0,Thriller
22,"Apr 15, 2016",Barbershop: The Next Cut,20000000,54030051,54404202,272.02101,somewhat high,Barbershop: The Next Cut (2016),tt3628584,Barbershop: The Next Cut,Barbershop: The Next Cut,2016.0,111.0,"Comedy,Drama"
51,"Mar 28, 2014",Noah,130000000,101200044,352831065,271.4085115384616,somewhat high,Noah (2014),tt1959490,Noah,Noah,2014.0,138.0,"Action,Adventure,Drama"
17,"Apr 8, 2016",The Boss,29000000,63077560,78652207,271.2145068965517,somewhat high,The Boss (2016),tt2702724,The Boss,The Boss,2016.0,99.0,Comedy
59,"Jul 24, 2015",Pixels,90000000,78765986,244041804,271.15756000000005,somewhat high,Pixels (2015),tt2120120,Pixels,Pixels,2015.0,105.0,"Action,Comedy,Sci-Fi"
32,"Sep 29, 2017",American Made,50000000,51342000,135569212,271.13842400000004,somewhat high,American Made (2017),tt3532216,American Made,American Made,2017.0,115.0,"Action,Biography,Comedy"
48,"Dec 10, 2010",The Chronicles of Narnia: The Voyage of the Dawn Treader,155000000,104386950,418186950,269.7980322580645,somewhat high,The Chronicles of Narnia: The Voyage of the Dawn Treader (2010),tt0980970,The Chronicles of Narnia: The Voyage of the Dawn Treader,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010.0,113.0,"Adventure,Family,Fantasy"
38,"Sep 27, 2013",Baggage Claim,8500000,21569509,22885836,269.24512941176465,somewhat high,Baggage Claim (2013),tt1171222,Baggage Claim,Baggage Claim,2013.0,96.0,Comedy
80,"Feb 20, 2015","McFarland, USA",17000000,44480275,45707924,268.8701411764706,somewhat high,"McFarland, USA (2015)",tt2097298,"McFarland, USA","McFarland, USA",2015.0,129.0,"Biography,Drama,Sport"
13,"Mar 27, 2013",G.I. Joe: Retaliation,140000000,122523060,375740705,268.38621785714287,somewhat high,G.I. Joe: Retaliation (2013),tt1583421,G.I. Joe: Retaliation,G.I. Joe: Retaliation,2013.0,110.0,"Action,Adventure,Sci-Fi"
37,"Dec 16, 2016",Fences,24000000,57682904,64282881,267.8453375,somewhat high,Fences (2016),tt2671706,Fences,Fences,2016.0,139.0,Drama
69,"Sep 28, 2018",Smallfoot,80000000,83240103,213691277,267.11409625,somewhat high,Smallfoot (2018),tt6182908,Smallfoot,Smallfoot,2018.0,96.0,"Adventure,Animation,Comedy"
3,"Jan 19, 2018",Den of Thieves,30000000,44947622,80131391,267.1046366666667,somewhat high,Den of Thieves (2018),tt1259528,Den of Thieves,Den of Thieves,2018.0,140.0,"Action,Crime,Drama"
85,"Oct 21, 2016",Jack Reacher: Never Go Back,60000000,58697076,159946489,266.57748166666664,somewhat high,Jack Reacher: Never Go Back (2016),tt3393786,Jack Reacher: Never Go Back,Jack Reacher: Never Go Back,2016.0,118.0,"Action,Thriller"
63,"Oct 12, 2018",Goosebumps 2: Haunted Halloween,35000000,46697321,93291478,266.54708,somewhat high,Goosebumps 2: Haunted Halloween (2018),tt5664636,Goosebumps 2: Haunted Halloween,Goosebumps 2: Haunted Halloween,2018.0,90.0,"Adventure,Comedy,Family"
97,"Mar 27, 2015",Get Hard,40000000,90411453,106511453,266.2786325,somewhat high,Get Hard (2015),tt2561572,Get Hard,Get Hard,2015.0,100.0,"Comedy,Crime"
2,"Aug 15, 2014",The Giver,25000000,45090374,66540205,266.16082,somewhat high,The Giver (2014),tt0435651,The Giver,The Giver,2014.0,97.0,"Drama,Romance,Sci-Fi"
51,"Dec 20, 2011",The Girl with the Dragon Tattoo,90000000,102515793,239373970,265.97107777777785,moderate,The Girl with the Dragon Tattoo (2011),tt1568346,The Girl with the Dragon Tattoo,The Girl with the Dragon Tattoo,2011.0,158.0,"Crime,Drama,Mystery"
46,"Jun 10, 2016",Warcraft,160000000,47225655,425522281,265.951425625,moderate,Warcraft (2016),tt0803096,Warcraft,Warcraft,2016.0,123.0,"Action,Adventure,Fantasy"
71,"May 31, 2019",Rocketman,41000000,57342725,108642725,264.982256097561,moderate,Rocketman (2019),tt2066051,Rocketman,Rocketman,2019.0,121.0,"Biography,Drama,Music"
31,"Nov 26, 2014",Horrible Bosses 2,40000000,54445357,105945357,264.8633925,moderate,Horrible Bosses 2 (2014),tt2170439,Horrible Bosses 2,Horrible Bosses 2,2014.0,108.0,"Comedy,Crime"
10,"Jul 22, 2011",Captain America: The First Avenger,140000000,176654505,370569776,264.69269714285707,moderate,Captain America: The First Avenger (2011),tt0458339,Captain America: The First Avenger,Captain America: The First Avenger,2011.0,124.0,"Action,Adventure,Sci-Fi"
43,"Aug 3, 2018",Christopher Robin,75000000,99215042,197504758,263.3396773333333,moderate,Christopher Robin (2018),tt4575576,Christopher Robin,Christopher Robin,2018.0,104.0,"Adventure,Animation,Comedy"
68,"Oct 17, 2014",Fury,80000000,85817906,210315681,262.89460125,moderate,Fury (2014),tt2713180,Fury,Fury,2014.0,134.0,"Action,Drama,War"
77,"May 24, 2013",Epic,100000000,107518682,262794441,262.794441,moderate,Epic (2013),tt0848537,Epic,Epic,2013.0,102.0,"Adventure,Animation,Family"
45,"Dec 19, 2018",Mary Poppins Returns,130000000,171958438,341528518,262.7142446153846,moderate,Mary Poppins Returns (2018),tt5028340,Mary Poppins Returns,Mary Poppins Returns,2018.0,130.0,"Comedy,Family,Fantasy"
100,"Jan 28, 2011",The Rite,37000000,33047633,97143987,262.5513162162162,moderate,The Rite (2011),tt1161864,The Rite,The Rite,2011.0,114.0,"Drama,Horror,Mystery"
